Gene,Log2FC,PVal
C16orf89,3.139153304911801,0.0348799086176878
PPL,1.516305589919893,4.334369028477327e-05
OR1F1,5.070760357119154,0.0011539904318615
KREMEN2,1.84542974882786,0.0023663651273953
SNORD60,6.318037716185266,0.0007135613239764
SNORA78,6.909409037744149,9.548606353736986e-05
GNG13,2.912243097096548,0.0063902172487614
PRKXP1,3.4456102413555114,0.0017644626459755
CERS3,3.632642856418608,5.624073144123877e-05
RGMA,3.056985487139729,4.865681076379856e-08
ASB9P1,3.213959383913915,0.0167862064745207
HMGN1P38,2.214808844649025,0.0396946311411985
RPS12P26,1.570630565103145,0.0018435200510177
RHCG,6.006642014125975,8.782868942223093e-05
RLBP1,2.856022832740404,0.016178230683829
LINC00052,4.140726648132512,0.0005123502582295
RN7SL428P,5.404594588063282,0.0323511846256727
CSPG4P5,5.937280416616806,0.0018116253098295
BNC1,2.4158666449699804,4.836433830883327e-11
STARD5,3.101430315900458,6.669334809900407e-05
MESD,1.5002970659018764,1.9103980315108402e-07
CEMIP,3.676124211857851,1.1088886110811195e-16
ADAMTS7,3.1132316474209856,7.496776798877793e-05
CHRNA5,1.9093635521732644,0.0003722448764815
CIB2,2.8370315747747585,0.0065498232031709
PSTPIP1,1.5523284071357526,0.0201072978203547
CSPG4,3.547082665166133,3.572122733675565e-20
IMP3,2.2003122092132164,0.0003855714378876
LOXL1,4.240810554443362,1.6356853980827785e-08
CD276,1.6869084644910808,1.9379054228816915e-09
NPTN,1.91025310483854,1.3187972273543752e-10
NEO1,2.306842313847325,8.621621567155451e-10
HEXA-AS1,2.721626078926185,0.0450552064280189
PKM,2.283725850136266,1.3470632806295054e-14
SALRNA3,3.8674603708251785,0.0260989516988137
CLN6,1.5497775769682942,1.150311248171288e-05
CALML4,2.3882679824267603,0.0348433485533547
SNORD16,6.365818435559213,0.0008475913604054
SNORD18C,5.287233665293318,0.023775868004194
SLC24A1,1.5793009456345954,0.000568619499345
RNU5A-1,3.248113934016111,0.0327469404673615
ANKDD1A,1.6386178936693625,0.0097513900643722
PLEKHO2,2.555907200679878,6.846440953714899e-10
GAPDHP61,1.7281726915527462,0.001950581706506
PCLAF,1.6431337195626283,0.0363690502493041
CA12,12.699857395369913,4.100963666546804e-16
APH1B,2.2140767524013927,0.000498693613415
TLN2,4.515838272661797,2.3972668688719723e-11
RORA-AS1,1.7962939966186486,0.012383534772784
LINC00926,3.477136030999082,8.083368678633457e-05
HNRNPA3P11,2.6346220725698988,0.0146171034150896
FBN1,3.783311220839655,3.352228616003708e-33
DUT,2.0007595578410897,8.509980868902655e-10
FRMD5,1.8506385841423765,2.080006822050212e-05
CKMT1A,2.995592611134388,0.0007670914378199
PDIA3P2,1.979351481459222,0.0387663683849591
CKMT1B,4.601990016504733,9.854078630493344e-15
STARD9,2.372661100183019,1.1198219053040548e-06
JMJD7,1.7135555031306189,0.0297708961194376
IVD,2.293101859385829,2.876415074940237e-06
DISP2,2.5295456713966757,0.0005478013862958
FSIP1,3.390048671215975,0.0002730930411073
THBS1,4.1306739465453095,8.112891563328827e-11
MEIS2,2.193198390994839,3.128590472058481e-06
RBM17P4,3.2616615775553037,0.0027472931636779
NUTF2P6,3.5126716177556965,0.020583921250521
ANP32AP1,3.006107896213948,0.0149047050449355
GOLGA8A,2.57710323411654,5.310760067493434e-08
HERC2P10,2.916964298896134,0.0049362167234974
GABRB3,5.850929560465412,0.0235056000759086
SNORD109B,5.287233665293318,0.023775868004194
NDN,8.650252136916343,1.380171048915772e-07
TUBGCP5,1.888803936044504,6.818401726487376e-08
MIR203A,3.8807027389032474,0.0133203276152501
MEG9,8.118590533399022,2.953945088092653e-06
MIR668,6.340006683531968,0.0004765534675834
MIR1185-2,5.937280416616806,0.0018116253098295
MIR1185-1,5.404594588063282,0.0323511846256727
MIR411,4.448678277789473,0.0122759898267761
SNORD114-20,6.94384265448311,0.0001156409147548
SNORD114-14,5.339204349071728,0.0071049395164251
SNORD114-13,6.318037716185266,0.0007135613239764
SNORD114-10,7.155469704896072,3.930151290678463e-05
SNORD114-5,5.404594588063282,0.0323511846256727
SNORD114-4,6.573712415970769,0.0218251300990913
SNORD113-3,6.006865092972193,0.0293465568033024
SNORD113-2,5.404594588063282,0.0323511846256727
SNORD113-1,6.340006683531968,0.0004765534675834
MIR370,6.006865092972193,0.0293465568033024
MEG8,8.929757774463296,2.954129731325712e-30
RTL1,10.253099517257173,1.2819359388132028e-10
MIR493,7.175618408754223,8.778195732882409e-05
MEG3,12.997506247948536,2.6962265332583708e-27
BCL11B,5.277110771466132,3.44569780013789e-09
SYNE3,2.034794630271965,0.0001966579958643
PRIMA1,4.9466588517138685,1.1137225605774098e-06
FLRT2,7.215635243013091,3.9600801118723234e-23
LINC02301,3.9250449045787046,0.0132358516432931
DYNLL1P2,3.1362857425163337,0.0274345586711141
STON2,3.245260411952754,1.3148781892670015e-16
UNGP3,4.42057933221147,1.0694465209693054e-05
NRXN3,4.62704708878245,5.297751752878479e-06
TMEM63C,6.956129433564109,4.328327180023383e-07
ERG28,1.578185348869892,8.360965596170827e-07
JDP2,1.587080624063117,3.975204193773068e-07
FOS,1.67072490584178,1.0941931256985711e-11
PGF,3.4078567324105817,1.3809082983574839e-10
LTBP2,5.03799085239038,1.273240722329439e-71
PAPLN,1.8075434058377515,1.930098025585797e-12
ZFP36L1,1.8901905714646905,0.0001769270968814
PLEK2,1.7518122132860112,1.1054830922347982e-12
GPX2,2.1759273691534333,3.351592273741215e-05
HSPA2,3.461454614025291,8.169982751251428e-15
ESR2,1.591084888186389,0.0013411283778238
HNRNPCP1,6.671409071899321,0.0001987361562573
BMP4,5.765506829051044,1.8082990309795187e-08
